t=207.01s alt=   92569m v= 485.14 vUp= 485.14 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=208.01s alt= 93054.1m v= 485.12 vUp= 485.12 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=209.01s alt= 93539.2m v= 485.11 vUp= 485.11 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=210.01s alt= 94024.3m v= 485.09 vUp= 485.09 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=211.01s alt= 94509.4m v= 485.08 vUp= 485.08 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=212.01s alt= 94994.5m v= 485.06 vUp= 485.06 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=213.01s alt= 95479.5m v= 485.05 vUp= 485.05 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=214.01s alt= 95964.6m v= 485.03 vUp= 485.03 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=215.01s alt= 96449.6m v= 485.02 vUp= 485.02 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=216.01s alt= 96934.6m v=    485 vUp=    485 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=217.01s alt= 97419.6m v= 484.99 vUp= 484.99 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=218.01s alt= 97904.6m v= 484.98 vUp= 484.98 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=219.01s alt= 98389.6m v= 484.96 vUp= 484.96 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=220.01s alt= 98874.5m v= 484.95 vUp= 484.95 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=221.01s alt= 99359.5m v= 484.94 vUp= 484.94 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=222.01s alt= 99844.4m v= 484.92 vUp= 484.92 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=223.01s alt=100329.3m v= 484.91 vUp= 484.91 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=224.01s alt=100814.2m v=  484.9 vUp=  484.9 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=225.01s alt=101299.1m v= 484.88 vUp= 484.88 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=226.01s alt=  101784m v= 484.87 vUp= 484.87 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=227.01s alt=102268.8m v= 484.86 vUp= 484.86 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=228.01s alt=102753.7m v= 484.84 vUp= 484.84 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=229.01s alt=103238.5m v= 484.83 vUp= 484.83 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=230.01s alt=103723.4m v= 484.82 vUp= 484.82 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=231.01s alt=104208.2m v= 484.81 vUp= 484.81 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=232.01s alt=  104693m v= 484.79 vUp= 484.79 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=233.01s alt=105177.8m v= 484.78 vUp= 484.78 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=234.01s alt=105662.5m v= 484.77 vUp= 484.77 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=235.01s alt=106147.3m v= 484.76 vUp= 484.76 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=236.01s alt=  106632m v= 484.75 vUp= 484.75 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=237.01s alt=107116.8m v= 484.73 vUp= 484.73 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=238.01s alt=107601.5m v= 484.72 vUp= 484.72 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=239.01s alt=108086.2m v= 484.71 vUp= 484.71 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=240.01s alt=108570.9m v=  484.7 vUp=  484.7 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space
t=240.01s alt=108570.9m v=  484.7 vUp=  484.7 m=    1620kg fuel=      0kg twr=     0 drag=     0 rho=      0 space

EVENTS: 0s:ignition  0.31s:liftoff  27.91s:space  31.88s:flameout
